[INFO ] 2022-03-07 18:20:35.513 [main] d.b.BFTMapServerMP - Initializing BFTMapServerMP
[INFO ] 2022-03-07 18:20:35.516 [main] d.b.BFTMapServerMP - Replica in parallel execution model.
[INFO ] 2022-03-07 18:20:36.415 [main] d.b.BFTMapServerMP - Number of tables = 16
[INFO ] 2022-03-07 18:20:36.416 [main] d.b.BFTMapServerMP - Table 0 has size of 61360 entries
[INFO ] 2022-03-07 18:20:36.416 [main] d.b.BFTMapServerMP - Table 1 has size of 61360 entries
[INFO ] 2022-03-07 18:20:36.416 [main] d.b.BFTMapServerMP - Table 2 has size of 61360 entries
[INFO ] 2022-03-07 18:20:36.416 [main] d.b.BFTMapServerMP - Table 3 has size of 61360 entries
[INFO ] 2022-03-07 18:20:36.416 [main] d.b.BFTMapServerMP - Table 4 has size of 61360 entries
[INFO ] 2022-03-07 18:20:36.416 [main] d.b.BFTMapServerMP - Table 5 has size of 61360 entries
[INFO ] 2022-03-07 18:20:36.416 [main] d.b.BFTMapServerMP - Table 6 has size of 61360 entries
[INFO ] 2022-03-07 18:20:36.416 [main] d.b.BFTMapServerMP - Table 7 has size of 61360 entries
[INFO ] 2022-03-07 18:20:36.417 [main] d.b.BFTMapServerMP - Table 8 has size of 61360 entries
[INFO ] 2022-03-07 18:20:36.417 [main] d.b.BFTMapServerMP - Table 9 has size of 61360 entries
[INFO ] 2022-03-07 18:20:36.417 [main] d.b.BFTMapServerMP - Table 10 has size of 61360 entries
[INFO ] 2022-03-07 18:20:36.417 [main] d.b.BFTMapServerMP - Table 11 has size of 61360 entries
[INFO ] 2022-03-07 18:20:36.417 [main] d.b.BFTMapServerMP - Table 12 has size of 61360 entries
[INFO ] 2022-03-07 18:20:36.417 [main] d.b.BFTMapServerMP - Table 13 has size of 61360 entries
[INFO ] 2022-03-07 18:20:36.417 [main] d.b.BFTMapServerMP - Table 14 has size of 61360 entries
[INFO ] 2022-03-07 18:20:36.417 [main] d.b.BFTMapServerMP - Table 15 has size of 61360 entries
[INFO ] 2022-03-07 18:20:36.665 [main] p.ParallelServiceReplica - SINGLE PARTITION WITH 16 THREADS
[INFO ] 2022-03-07 18:20:36.689 [main] p.EarlySchedulerMapping - Generated hash 1465281 for op 0#5#
[INFO ] 2022-03-07 18:20:36.689 [main] p.EarlySchedulerMapping - Generated hash 1465312 for op 0#6#
[INFO ] 2022-03-07 18:20:36.689 [main] p.EarlySchedulerMapping - Generated hash 1465343 for op 0#7#
[INFO ] 2022-03-07 18:20:36.689 [main] p.EarlySchedulerMapping - Generated hash 1465374 for op 0#8#
[INFO ] 2022-03-07 18:20:36.689 [main] p.EarlySchedulerMapping - Generated hash 1465405 for op 0#9#
[INFO ] 2022-03-07 18:20:36.689 [main] p.EarlySchedulerMapping - Generated hash 45420305 for op 0#10#
[INFO ] 2022-03-07 18:20:36.689 [main] p.EarlySchedulerMapping - Generated hash 45420336 for op 0#11#
[INFO ] 2022-03-07 18:20:36.689 [main] p.EarlySchedulerMapping - Generated hash 45420367 for op 0#12#
[INFO ] 2022-03-07 18:20:36.689 [main] p.EarlySchedulerMapping - Generated hash 45420398 for op 0#13#
[INFO ] 2022-03-07 18:20:36.689 [main] p.EarlySchedulerMapping - Generated hash 45420429 for op 0#14#
[INFO ] 2022-03-07 18:20:36.689 [main] p.EarlySchedulerMapping - Generated hash 45420460 for op 0#15#
[INFO ] 2022-03-07 18:20:36.689 [main] p.EarlySchedulerMapping - Generated hash 1494979 for op 1#2#
[INFO ] 2022-03-07 18:20:36.690 [main] p.EarlySchedulerMapping - Generated hash 1495010 for op 1#3#
[INFO ] 2022-03-07 18:20:36.690 [main] p.EarlySchedulerMapping - Generated hash 1495041 for op 1#4#
[INFO ] 2022-03-07 18:20:36.690 [main] p.EarlySchedulerMapping - Generated hash 1495072 for op 1#5#
[INFO ] 2022-03-07 18:20:36.690 [main] p.EarlySchedulerMapping - Generated hash 1495103 for op 1#6#
[INFO ] 2022-03-07 18:20:36.690 [main] p.EarlySchedulerMapping - Generated hash 1495134 for op 1#7#
[INFO ] 2022-03-07 18:20:36.690 [main] p.EarlySchedulerMapping - Generated hash 1495165 for op 1#8#
[INFO ] 2022-03-07 18:20:36.690 [main] p.EarlySchedulerMapping - Generated hash 1495196 for op 1#9#
[INFO ] 2022-03-07 18:20:36.690 [main] p.EarlySchedulerMapping - Generated hash 46343826 for op 1#10#
[INFO ] 2022-03-07 18:20:36.690 [main] p.EarlySchedulerMapping - Generated hash 46343857 for op 1#11#
[INFO ] 2022-03-07 18:20:36.690 [main] p.EarlySchedulerMapping - Generated hash 46343888 for op 1#12#
[INFO ] 2022-03-07 18:20:36.690 [main] p.EarlySchedulerMapping - Generated hash 46343919 for op 1#13#
[INFO ] 2022-03-07 18:20:36.690 [main] p.EarlySchedulerMapping - Generated hash 46343950 for op 1#14#
[INFO ] 2022-03-07 18:20:36.691 [main] p.EarlySchedulerMapping - Generated hash 46343981 for op 1#15#
[INFO ] 2022-03-07 18:20:36.691 [main] p.EarlySchedulerMapping - Generated hash 1524801 for op 2#3#
[INFO ] 2022-03-07 18:20:36.691 [main] p.EarlySchedulerMapping - Generated hash 1524832 for op 2#4#
[INFO ] 2022-03-07 18:20:36.691 [main] p.EarlySchedulerMapping - Generated hash 1524863 for op 2#5#
[INFO ] 2022-03-07 18:20:36.691 [main] p.EarlySchedulerMapping - Generated hash 1524894 for op 2#6#
[INFO ] 2022-03-07 18:20:36.691 [main] p.EarlySchedulerMapping - Generated hash 1524925 for op 2#7#
[INFO ] 2022-03-07 18:20:36.691 [main] p.EarlySchedulerMapping - Generated hash 1524956 for op 2#8#
[INFO ] 2022-03-07 18:20:36.691 [main] p.EarlySchedulerMapping - Generated hash 1524987 for op 2#9#
[INFO ] 2022-03-07 18:20:36.691 [main] p.EarlySchedulerMapping - Generated hash 47267347 for op 2#10#
[INFO ] 2022-03-07 18:20:36.691 [main] p.EarlySchedulerMapping - Generated hash 47267378 for op 2#11#
[INFO ] 2022-03-07 18:20:36.691 [main] p.EarlySchedulerMapping - Generated hash 47267409 for op 2#12#
[INFO ] 2022-03-07 18:20:36.692 [main] p.EarlySchedulerMapping - Generated hash 47267440 for op 2#13#
[INFO ] 2022-03-07 18:20:36.692 [main] p.EarlySchedulerMapping - Generated hash 47267471 for op 2#14#
[INFO ] 2022-03-07 18:20:36.692 [main] p.EarlySchedulerMapping - Generated hash 47267502 for op 2#15#
[INFO ] 2022-03-07 18:20:36.692 [main] p.EarlySchedulerMapping - Generated hash 1554623 for op 3#4#
[INFO ] 2022-03-07 18:20:36.692 [main] p.EarlySchedulerMapping - Generated hash 1554654 for op 3#5#
[INFO ] 2022-03-07 18:20:36.692 [main] p.EarlySchedulerMapping - Generated hash 1554685 for op 3#6#
[INFO ] 2022-03-07 18:20:36.692 [main] p.EarlySchedulerMapping - Generated hash 1554716 for op 3#7#
[INFO ] 2022-03-07 18:20:36.692 [main] p.EarlySchedulerMapping - Generated hash 1554747 for op 3#8#
[INFO ] 2022-03-07 18:20:36.692 [main] p.EarlySchedulerMapping - Generated hash 1554778 for op 3#9#
[INFO ] 2022-03-07 18:20:36.693 [main] p.EarlySchedulerMapping - Generated hash 48190868 for op 3#10#
[INFO ] 2022-03-07 18:20:36.693 [main] p.EarlySchedulerMapping - Generated hash 48190899 for op 3#11#
[INFO ] 2022-03-07 18:20:36.693 [main] p.EarlySchedulerMapping - Generated hash 48190930 for op 3#12#
[INFO ] 2022-03-07 18:20:36.693 [main] p.EarlySchedulerMapping - Generated hash 48190961 for op 3#13#
[INFO ] 2022-03-07 18:20:36.693 [main] p.EarlySchedulerMapping - Generated hash 48190992 for op 3#14#
[INFO ] 2022-03-07 18:20:36.693 [main] p.EarlySchedulerMapping - Generated hash 48191023 for op 3#15#
[INFO ] 2022-03-07 18:20:36.693 [main] p.EarlySchedulerMapping - Generated hash 1584445 for op 4#5#
[INFO ] 2022-03-07 18:20:36.693 [main] p.EarlySchedulerMapping - Generated hash 1584476 for op 4#6#
[INFO ] 2022-03-07 18:20:36.693 [main] p.EarlySchedulerMapping - Generated hash 1584507 for op 4#7#
[INFO ] 2022-03-07 18:20:36.693 [main] p.EarlySchedulerMapping - Generated hash 1584538 for op 4#8#
[INFO ] 2022-03-07 18:20:36.693 [main] p.EarlySchedulerMapping - Generated hash 1584569 for op 4#9#
[INFO ] 2022-03-07 18:20:36.693 [main] p.EarlySchedulerMapping - Generated hash 49114389 for op 4#10#
[INFO ] 2022-03-07 18:20:36.694 [main] p.EarlySchedulerMapping - Generated hash 49114420 for op 4#11#
[INFO ] 2022-03-07 18:20:36.694 [main] p.EarlySchedulerMapping - Generated hash 49114451 for op 4#12#
[INFO ] 2022-03-07 18:20:36.694 [main] p.EarlySchedulerMapping - Generated hash 49114482 for op 4#13#
[INFO ] 2022-03-07 18:20:36.694 [main] p.EarlySchedulerMapping - Generated hash 49114513 for op 4#14#
[INFO ] 2022-03-07 18:20:36.694 [main] p.EarlySchedulerMapping - Generated hash 49114544 for op 4#15#
[INFO ] 2022-03-07 18:20:36.694 [main] p.EarlySchedulerMapping - Generated hash 1614267 for op 5#6#
[INFO ] 2022-03-07 18:20:36.694 [main] p.EarlySchedulerMapping - Generated hash 1614298 for op 5#7#
[INFO ] 2022-03-07 18:20:36.694 [main] p.EarlySchedulerMapping - Generated hash 1614329 for op 5#8#
[INFO ] 2022-03-07 18:20:36.694 [main] p.EarlySchedulerMapping - Generated hash 1614360 for op 5#9#
[INFO ] 2022-03-07 18:20:36.694 [main] p.EarlySchedulerMapping - Generated hash 50037910 for op 5#10#
[INFO ] 2022-03-07 18:20:36.694 [main] p.EarlySchedulerMapping - Generated hash 50037941 for op 5#11#
[INFO ] 2022-03-07 18:20:36.694 [main] p.EarlySchedulerMapping - Generated hash 50037972 for op 5#12#
[INFO ] 2022-03-07 18:20:36.694 [main] p.EarlySchedulerMapping - Generated hash 50038003 for op 5#13#
[INFO ] 2022-03-07 18:20:36.695 [main] p.EarlySchedulerMapping - Generated hash 50038034 for op 5#14#
[INFO ] 2022-03-07 18:20:36.695 [main] p.EarlySchedulerMapping - Generated hash 50038065 for op 5#15#
[INFO ] 2022-03-07 18:20:36.695 [main] p.EarlySchedulerMapping - Generated hash 1644089 for op 6#7#
[INFO ] 2022-03-07 18:20:36.695 [main] p.EarlySchedulerMapping - Generated hash 1644120 for op 6#8#
[INFO ] 2022-03-07 18:20:36.695 [main] p.EarlySchedulerMapping - Generated hash 1644151 for op 6#9#
[INFO ] 2022-03-07 18:20:36.695 [main] p.EarlySchedulerMapping - Generated hash 50961431 for op 6#10#
[INFO ] 2022-03-07 18:20:36.695 [main] p.EarlySchedulerMapping - Generated hash 50961462 for op 6#11#
[INFO ] 2022-03-07 18:20:36.695 [main] p.EarlySchedulerMapping - Generated hash 50961493 for op 6#12#
[INFO ] 2022-03-07 18:20:36.695 [main] p.EarlySchedulerMapping - Generated hash 50961524 for op 6#13#
[INFO ] 2022-03-07 18:20:36.695 [main] p.EarlySchedulerMapping - Generated hash 50961555 for op 6#14#
[INFO ] 2022-03-07 18:20:36.695 [main] p.EarlySchedulerMapping - Generated hash 50961586 for op 6#15#
[INFO ] 2022-03-07 18:20:36.695 [main] p.EarlySchedulerMapping - Generated hash 1673911 for op 7#8#
[INFO ] 2022-03-07 18:20:36.695 [main] p.EarlySchedulerMapping - Generated hash 1673942 for op 7#9#
[INFO ] 2022-03-07 18:20:36.695 [main] p.EarlySchedulerMapping - Generated hash 51884952 for op 7#10#
[INFO ] 2022-03-07 18:20:36.696 [main] p.EarlySchedulerMapping - Generated hash 51884983 for op 7#11#
[INFO ] 2022-03-07 18:20:36.696 [main] p.EarlySchedulerMapping - Generated hash 51885014 for op 7#12#
[INFO ] 2022-03-07 18:20:36.696 [main] p.EarlySchedulerMapping - Generated hash 51885045 for op 7#13#
[INFO ] 2022-03-07 18:20:36.696 [main] p.EarlySchedulerMapping - Generated hash 51885076 for op 7#14#
[INFO ] 2022-03-07 18:20:36.696 [main] p.EarlySchedulerMapping - Generated hash 51885107 for op 7#15#
[INFO ] 2022-03-07 18:20:36.696 [main] p.EarlySchedulerMapping - Generated hash 1703733 for op 8#9#
[INFO ] 2022-03-07 18:20:36.696 [main] p.EarlySchedulerMapping - Generated hash 52808473 for op 8#10#
[INFO ] 2022-03-07 18:20:36.696 [main] p.EarlySchedulerMapping - Generated hash 52808504 for op 8#11#
[INFO ] 2022-03-07 18:20:36.696 [main] p.EarlySchedulerMapping - Generated hash 52808535 for op 8#12#
[INFO ] 2022-03-07 18:20:36.697 [main] p.EarlySchedulerMapping - Generated hash 52808566 for op 8#13#
[INFO ] 2022-03-07 18:20:36.697 [main] p.EarlySchedulerMapping - Generated hash 52808597 for op 8#14#
[INFO ] 2022-03-07 18:20:36.697 [main] p.EarlySchedulerMapping - Generated hash 52808628 for op 8#15#
[INFO ] 2022-03-07 18:20:36.697 [main] p.EarlySchedulerMapping - Generated hash 53731994 for op 9#10#
[INFO ] 2022-03-07 18:20:36.697 [main] p.EarlySchedulerMapping - Generated hash 53732025 for op 9#11#
[INFO ] 2022-03-07 18:20:36.697 [main] p.EarlySchedulerMapping - Generated hash 53732056 for op 9#12#
[INFO ] 2022-03-07 18:20:36.697 [main] p.EarlySchedulerMapping - Generated hash 53732087 for op 9#13#
[INFO ] 2022-03-07 18:20:36.697 [main] p.EarlySchedulerMapping - Generated hash 53732118 for op 9#14#
[INFO ] 2022-03-07 18:20:36.697 [main] p.EarlySchedulerMapping - Generated hash 53732149 for op 9#15#
[INFO ] 2022-03-07 18:20:36.697 [main] p.EarlySchedulerMapping - Generated hash 1448248735 for op 10#11#
[INFO ] 2022-03-07 18:20:36.697 [main] p.EarlySchedulerMapping - Generated hash 1448248766 for op 10#12#
[INFO ] 2022-03-07 18:20:36.697 [main] p.EarlySchedulerMapping - Generated hash 1448248797 for op 10#13#
[INFO ] 2022-03-07 18:20:36.697 [main] p.EarlySchedulerMapping - Generated hash 1448248828 for op 10#14#
[INFO ] 2022-03-07 18:20:36.697 [main] p.EarlySchedulerMapping - Generated hash 1448248859 for op 10#15#
[INFO ] 2022-03-07 18:20:36.697 [main] p.EarlySchedulerMapping - Generated hash 1449172287 for op 11#12#
[INFO ] 2022-03-07 18:20:36.698 [main] p.EarlySchedulerMapping - Generated hash 1449172318 for op 11#13#
[INFO ] 2022-03-07 18:20:36.698 [main] p.EarlySchedulerMapping - Generated hash 1449172349 for op 11#14#
[INFO ] 2022-03-07 18:20:36.698 [main] p.EarlySchedulerMapping - Generated hash 1449172380 for op 11#15#
[INFO ] 2022-03-07 18:20:36.698 [main] p.EarlySchedulerMapping - Generated hash 1450095839 for op 12#13#
[INFO ] 2022-03-07 18:20:36.698 [main] p.EarlySchedulerMapping - Generated hash 1450095870 for op 12#14#
[INFO ] 2022-03-07 18:20:36.698 [main] p.EarlySchedulerMapping - Generated hash 1450095901 for op 12#15#
[INFO ] 2022-03-07 18:20:36.698 [main] p.EarlySchedulerMapping - Generated hash 1451019391 for op 13#14#
[INFO ] 2022-03-07 18:20:36.698 [main] p.EarlySchedulerMapping - Generated hash 1451019422 for op 13#15#
[INFO ] 2022-03-07 18:20:36.698 [main] p.EarlySchedulerMapping - Generated hash 1451942943 for op 14#15#
[INFO ] 2022-03-07 18:20:36.698 [main] p.EarlySchedulerMapping - Generated hash 47296 for op 0#S
[INFO ] 2022-03-07 18:20:36.698 [main] p.EarlySchedulerMapping - Generated hash 48257 for op 1#S
[INFO ] 2022-03-07 18:20:36.698 [main] p.EarlySchedulerMapping - Generated hash 49218 for op 2#S
[INFO ] 2022-03-07 18:20:36.698 [main] p.EarlySchedulerMapping - Generated hash 50179 for op 3#S
[INFO ] 2022-03-07 18:20:36.698 [main] p.EarlySchedulerMapping - Generated hash 51140 for op 4#S
[INFO ] 2022-03-07 18:20:36.699 [main] p.EarlySchedulerMapping - Generated hash 52101 for op 5#S
[INFO ] 2022-03-07 18:20:36.699 [main] p.EarlySchedulerMapping - Generated hash 53062 for op 6#S
[INFO ] 2022-03-07 18:20:36.699 [main] p.EarlySchedulerMapping - Generated hash 54023 for op 7#S
[INFO ] 2022-03-07 18:20:36.699 [main] p.EarlySchedulerMapping - Generated hash 54984 for op 8#S
[INFO ] 2022-03-07 18:20:36.699 [main] p.EarlySchedulerMapping - Generated hash 55945 for op 9#S
[INFO ] 2022-03-07 18:20:36.699 [main] p.EarlySchedulerMapping - Generated hash 1507055 for op 10#S
[INFO ] 2022-03-07 18:20:36.699 [main] p.EarlySchedulerMapping - Generated hash 1508016 for op 11#S
[INFO ] 2022-03-07 18:20:36.699 [main] p.EarlySchedulerMapping - Generated hash 1508977 for op 12#S
[INFO ] 2022-03-07 18:20:36.699 [main] p.EarlySchedulerMapping - Generated hash 1509938 for op 13#S
[INFO ] 2022-03-07 18:20:36.699 [main] p.EarlySchedulerMapping - Generated hash 1510899 for op 14#S
[INFO ] 2022-03-07 18:20:36.699 [main] p.EarlySchedulerMapping - Generated hash 1511860 for op 15#S
[INFO ] 2022-03-07 18:20:36.700 [main] p.ParallelMapping - Queues length: 16
[INFO ] 2022-03-07 18:20:36.775 [main] p.ParallelServiceReplica - Initializing recover threads
[INFO ] 2022-03-07 18:20:36.776 [main] p.ParallelServiceReplica$RecoverThread - Recover thread ID 0 at port 6666
[INFO ] 2022-03-07 18:20:36.777 [main] p.ParallelServiceReplica$RecoverThread - Recover thread ID 1 at port 6667
[INFO ] 2022-03-07 18:20:36.777 [main] p.ParallelServiceReplica$RecoverThread - Recover thread ID 2 at port 6668
[INFO ] 2022-03-07 18:20:36.777 [main] p.ParallelServiceReplica$RecoverThread - Recover thread ID 3 at port 6669
[INFO ] 2022-03-07 18:20:36.778 [main] p.ParallelServiceReplica$RecoverThread - Recover thread ID 4 at port 6670
[INFO ] 2022-03-07 18:20:36.778 [main] p.ParallelServiceReplica$RecoverThread - Recover thread ID 5 at port 6671
[INFO ] 2022-03-07 18:20:36.778 [main] p.ParallelServiceReplica$RecoverThread - Recover thread ID 6 at port 6672
[INFO ] 2022-03-07 18:20:36.778 [main] p.ParallelServiceReplica$RecoverThread - Recover thread ID 7 at port 6673
[INFO ] 2022-03-07 18:20:36.779 [main] p.ParallelServiceReplica$RecoverThread - Recover thread ID 8 at port 6674
[INFO ] 2022-03-07 18:20:36.779 [main] p.ParallelServiceReplica$RecoverThread - Recover thread ID 9 at port 6675
[INFO ] 2022-03-07 18:20:36.779 [main] p.ParallelServiceReplica$RecoverThread - Recover thread ID 10 at port 6676
[INFO ] 2022-03-07 18:20:36.780 [main] p.ParallelServiceReplica$RecoverThread - Recover thread ID 11 at port 6677
[INFO ] 2022-03-07 18:20:36.780 [main] p.ParallelServiceReplica$RecoverThread - Recover thread ID 12 at port 6678
[INFO ] 2022-03-07 18:20:36.780 [main] p.ParallelServiceReplica$RecoverThread - Recover thread ID 13 at port 6679
[INFO ] 2022-03-07 18:20:36.781 [main] p.ParallelServiceReplica$RecoverThread - Recover thread ID 14 at port 6680
[INFO ] 2022-03-07 18:20:36.781 [main] p.ParallelServiceReplica$RecoverThread - Recover thread ID 15 at port 6681
[INFO ] 2022-03-07 18:20:36.781 [main] p.ParallelServiceReplica - Successfully initialized 16 recover threads
[INFO ] 2022-03-07 18:20:36.784 [Thread-36] p.ParallelServiceReplica$Receiver - Started recovery of partition 0
[INFO ] 2022-03-07 18:20:36.784 [Thread-37] p.ParallelServiceReplica$Receiver - Started recovery of partition 1
[INFO ] 2022-03-07 18:20:36.784 [Thread-38] p.ParallelServiceReplica$Receiver - Started recovery of partition 2
[WARN ] 2022-03-07 18:20:36.785 [Thread-37] p.ParallelServiceReplica$Receiver - NO local checkpoint for partition 1 found
[WARN ] 2022-03-07 18:20:36.785 [Thread-36] p.ParallelServiceReplica$Receiver - NO local checkpoint for partition 0 found
[INFO ] 2022-03-07 18:20:36.784 [Thread-39] p.ParallelServiceReplica$Receiver - Started recovery of partition 3
[WARN ] 2022-03-07 18:20:36.785 [Thread-37] p.ParallelServiceReplica$Receiver - NO local metadata for partition 1 
[WARN ] 2022-03-07 18:20:36.785 [Thread-38] p.ParallelServiceReplica$Receiver - NO local checkpoint for partition 2 found
[INFO ] 2022-03-07 18:20:36.785 [Thread-40] p.ParallelServiceReplica$Receiver - Started recovery of partition 4
[WARN ] 2022-03-07 18:20:36.785 [Thread-36] p.ParallelServiceReplica$Receiver - NO local metadata for partition 0 
[WARN ] 2022-03-07 18:20:36.785 [Thread-39] p.ParallelServiceReplica$Receiver - NO local checkpoint for partition 3 found
[WARN ] 2022-03-07 18:20:36.785 [Thread-38] p.ParallelServiceReplica$Receiver - NO local metadata for partition 2 
[INFO ] 2022-03-07 18:20:36.785 [Thread-42] p.ParallelServiceReplica$Receiver - Started recovery of partition 6
[INFO ] 2022-03-07 18:20:36.785 [Thread-41] p.ParallelServiceReplica$Receiver - Started recovery of partition 5
[WARN ] 2022-03-07 18:20:36.785 [Thread-40] p.ParallelServiceReplica$Receiver - NO local checkpoint for partition 4 found
[WARN ] 2022-03-07 18:20:36.785 [Thread-39] p.ParallelServiceReplica$Receiver - NO local metadata for partition 3 
[WARN ] 2022-03-07 18:20:36.786 [Thread-42] p.ParallelServiceReplica$Receiver - NO local checkpoint for partition 6 found
[WARN ] 2022-03-07 18:20:36.786 [Thread-41] p.ParallelServiceReplica$Receiver - NO local checkpoint for partition 5 found
[WARN ] 2022-03-07 18:20:36.786 [Thread-40] p.ParallelServiceReplica$Receiver - NO local metadata for partition 4 
[WARN ] 2022-03-07 18:20:36.786 [Thread-38] p.ParallelServiceReplica$Receiver - Retrying to connect to /10.1.1.100:6668...
[WARN ] 2022-03-07 18:20:36.786 [Thread-37] p.ParallelServiceReplica$Receiver - Retrying to connect to /10.1.1.100:6667...
[WARN ] 2022-03-07 18:20:36.786 [Thread-41] p.ParallelServiceReplica$Receiver - NO local metadata for partition 5 
[WARN ] 2022-03-07 18:20:36.786 [Thread-42] p.ParallelServiceReplica$Receiver - NO local metadata for partition 6 
[WARN ] 2022-03-07 18:20:36.786 [Thread-39] p.ParallelServiceReplica$Receiver - Retrying to connect to /10.1.1.100:6669...
[INFO ] 2022-03-07 18:20:36.785 [Thread-43] p.ParallelServiceReplica$Receiver - Started recovery of partition 7
[WARN ] 2022-03-07 18:20:36.786 [Thread-36] p.ParallelServiceReplica$Receiver - Retrying to connect to /10.1.1.100:6666...
[INFO ] 2022-03-07 18:20:36.786 [Thread-44] p.ParallelServiceReplica$Receiver - Started recovery of partition 8
[INFO ] 2022-03-07 18:20:36.786 [Thread-45] p.ParallelServiceReplica$Receiver - Started recovery of partition 9
[INFO ] 2022-03-07 18:20:36.786 [Thread-46] p.ParallelServiceReplica$Receiver - Started recovery of partition 10
[WARN ] 2022-03-07 18:20:36.977 [Thread-40] p.ParallelServiceReplica$Receiver - Retrying to connect to /10.1.1.100:6670...
[WARN ] 2022-03-07 18:20:36.978 [Thread-46] p.ParallelServiceReplica$Receiver - NO local checkpoint for partition 10 found
[WARN ] 2022-03-07 18:20:36.978 [Thread-43] p.ParallelServiceReplica$Receiver - NO local checkpoint for partition 7 found
[WARN ] 2022-03-07 18:20:36.978 [Thread-45] p.ParallelServiceReplica$Receiver - NO local checkpoint for partition 9 found
[INFO ] 2022-03-07 18:20:36.977 [Thread-48] p.ParallelServiceReplica$Receiver - Started recovery of partition 12
